,Kvadrata,Broj soba,Latitude,Longitude,Sprat,Balkon,Lift,Novogradnja,Plin,Podrum/Tavan,Vrsta grijanja,cluster,Cijena
3842,68.0,3.0,43.85288546,18.41118803,2,1.0,1.0,1.0,1.0,0,5.0,16,217600.0
3843,104.0,3.0,43.85570158,18.41035118,2,0,1.0,1.0,0,0,6.0,16,442552.0
3844,41.0,2.0,43.85279261,18.41093053,5,1.0,1.0,1.0,1.0,0,1.0,16,131200.0
3845,52.0,2.0,43.85285451,18.4114026,1,1.0,1.0,1.0,1.0,0,1.0,16,166400.0
3846,69.0,3.0,43.8529164,18.41110219,3,1.0,1.0,1.0,1.0,0,1.0,16,220800.0
3865,48.0,1.0,43.8562586,18.4130763,2,1.0,1.0,1.0,0,0,1.0,16,180079.0
3866,88.0,2.0,43.8562586,18.4130763,1,1.0,1.0,1.0,1.0,1.0,1.0,16,363920.0
3867,52.0,2.0,43.8562586,18.4130763,2,1.0,1.0,1.0,1.0,0,1.0,16,156317.0
3868,54.0,2.0,43.8562586,18.4130763,1,1.0,1.0,1.0,1.0,0,1.0,16,162387.0
3870,57.0,3.0,43.8562586,18.4130763,2,1.0,1.0,1.0,1.0,0,1.0,16,187892.0
3871,85.0,4.0,43.8529164,18.41114511,0,1.0,1.0,1.0,1.0,0,1.0,16,271168.0
3872,77.0,3.0,43.85269977,18.41135969,4,0,1.0,1.0,1.0,0,1.0,16,232230.0
3873,75.0,3.0,43.8562586,18.4130763,0,0,1.0,1.0,1.0,0,1.0,16,224579.0
3874,81.0,3.0,43.8562586,18.4130763,5,0,1.0,1.0,1.0,0,1.0,16,245000.0
3875,48.0,2.0,43.8562586,18.4130763,5,0,1.0,0,1.0,0,1.0,16,155449.0
3879,84.0,3.0,43.8562586,18.4130763,1,1.0,0,1.0,1.0,0,1.0,16,179000.0
3882,53.0,2.0,43.85279261,18.41093053,1,1.0,1.0,1.0,1.0,0,1.0,16,172000.0
3883,46.0,2.0,43.85279261,18.41080179,3,1.0,1.0,1.0,1.0,0,1.0,16,150500.0
3884,53.0,2.0,43.85260693,18.41157426,0,1.0,1.0,1.0,1.0,0,3.0,16,169070.0
3885,82.0,4.0,43.85639472,18.41174511,3,0,0,0,1.0,1.0,5.0,16,265000.0
3891,52.0,2.0,43.8562586,18.4130763,3,1.0,1.0,1.0,0,0,1.0,16,176111.0
3892,111.0,4.0,43.85640141,18.41220617,1,0,0,0,1.0,1.0,3.0,16,211000.0
3900,106.0,3.0,43.8680631,18.40852727,3,0,0,0,1.0,1.0,4.0,17,159000.0
3901,88.0,3.0,43.86702663,18.40666046,0,1.0,0,0,0,1.0,4.0,17,230000.0
3906,105.0,3.0,43.8655415,18.408613100000004,0,1.0,0,0,0,1.0,2.0,17,250000.0
3907,83.0,4.0,43.85706318,18.40766897,4,0,0,0,1.0,0,1.0,17,288000.0
3908,78.0,3.0,43.86643877,18.40728273,2,0,0,0,0,0,4.0,17,219000.0
3909,79.0,3.0,43.86453979,18.40854873,6,1.0,0,0,0,0,4.0,17,236000.0
3910,102.0,3.0,43.86581996,18.40848436,0,1.0,1.0,0,0,0,3.0,17,255000.0
3912,79.0,3.0,43.86476798,18.40874185,6,1.0,0,0,0,0,4.0,17,230000.0
3913,90.0,3.0,43.85751574,18.40776553,3,0,0,0,1.0,1.0,3.0,17,195000.0
3920,76.0,3.0,43.8648608,18.40543737,2,1.0,0,0,1.0,1.0,3.0,17,144000.0
3983,70.0,3.0,43.85740357,18.40837707,5,1.0,0,0,0,0,3.0,17,180000.0
3984,95.0,3.0,43.85714054,18.40766897,5,0,0,0,0,0,4.0,17,185000.0
3985,101.0,3.0,43.8569394,18.41007223,2,0,0,0,1.0,0,1.0,17,320000.0
3986,133.0,5.0,43.86196775,18.40417137,1,1.0,0,0,1.0,0,1.0,17,360000.0
3987,78.0,3.0,43.86433094,18.40546419,2,0,0,0,1.0,1.0,5.0,17,156000.0
3989,58.0,2.0,43.86602108,18.40530862,2,1.0,0,0,0,1.0,3.0,17,118450.0
3990,90.0,3.0,43.86399445,18.40766897,4,0,0,0,1.0,0,4.0,17,289500.0
3991,28.0,0.5,43.85877907,18.41000408,0,0,0,0,1.0,0,3.0,17,55000.0
3992,56.0,2.0,43.85840726,18.40718474,3,0,0,0,1.0,0,1.0,17,175000.0
3993,78.0,4.0,43.85936853,18.40539445,2,1.0,0,0,0,1.0,1.0,17,175000.0
3994,87.0,4.0,43.86054439,18.40190758,0,1.0,1.0,0,1.0,1.0,4.0,17,288400.0
3996,77.0,3.0,43.86820233,18.40763678,1,1.0,1.0,0,1.0,1.0,4.0,17,168000.0
3997,102.0,5.0,43.85817718,18.40655317,2,1.0,0,0,1.0,1.0,3.0,17,360000.0
3998,91.0,4.0,43.86014599,18.41064622,4,1.0,0,0,1.0,1.0,1.0,17,270000.0
3999,87.0,4.0,43.86055212,18.40176811,0,0,1.0,0,1.0,1.0,4.0,17,288400.0
4000,48.0,2.0,43.86162739,18.40340962,0,0,0,0,1.0,1.0,1.0,17,81000.0
4001,87.0,4.0,43.85972439,18.40824832,1,0,0,0,1.0,1.0,6.0,17,195000.0
4003,60.0,2.0,43.86609709,18.40441194,1,1.0,1.0,1.0,1.0,1.0,1.0,17,33000.0
4004,53.0,2.0,43.86034325,18.41011514,3,1.0,0,0,1.0,1.0,4.0,17,105000.0
4005,69.0,3.0,43.85898173,18.41221799,4,0,0,0,1.0,1.0,1.0,17,172500.0
4006,68.0,3.0,43.86179757,18.40348472,0,0,0,0,1.0,1.0,3.0,17,120000.0
4007,60.0,3.0,43.86793161,18.40682139,0,0,0,0,0,1.0,4.0,17,130000.0
4008,74.0,2.0,43.85953872,18.41164937,2,1.0,0,0,1.0,0,1.0,17,214600.0
4010,75.0,3.0,43.85907457,18.41193904,2,1.0,0,0,1.0,1.0,1.0,17,221250.0
4011,35.0,2.0,43.86781559,18.40434303,0,0,0,0,0,0,5.0,17,80000.0
4012,80.0,3.0,43.85963929,18.4076797,4,0,0,0,0,0,6.0,17,70000.0
4013,82.0,3.0,43.86571167,18.40674629,4,1.0,0,0,0,1.0,4.0,17,184000.0
4015,57.0,2.0,43.85820813,18.40993275,0,0,0,0,1.0,1.0,3.0,17,95000.0
4016,83.0,2.0,43.85629728,18.40849509,3,0,0,0,1.0,1.0,3.0,17,200000.0
4017,38.0,1.0,43.86919238,18.40475072,1,0,0,0,0,0,5.0,17,80000.0
4018,39.0,1.5,43.85994099,18.41020097,0,0,0,0,1.0,1.0,5.0,17,80000.0
4019,87.0,4.0,43.86512379999999,18.40867748,4,1.0,1.0,0,0,1.0,4.0,17,290000.0
4021,57.0,2.0,43.85861041,18.40973963,1,0,0,0,1.0,1.0,3.0,17,115000.0
4024,70.0,3.0,43.85876513,18.4099864,2,1.0,1.0,0,1.0,0,1.0,17,170000.0
4025,81.0,3.0,43.86560338,18.40745439,4,1.0,0,0,0,0,4.0,17,185000.0
4026,50.0,2.0,43.85836285,18.40990057,2,0,0,0,1.0,0,3.0,17,93500.0
4027,69.0,3.0,43.85758924,18.40848436,5,1.0,1.0,0,1.0,1.0,3.0,17,180000.0
4028,99.0,4.0,43.86379333,18.40729346,0,1.0,0,0,0,0,5.0,17,198000.0
4029,69.0,3.0,43.86103947,18.41007223,1,1.0,0,0,0,0,0.0,17,179999.0
4030,98.0,4.0,43.85412333,18.40546419,5,0,0,0,1.0,0,3.0,17,200000.0
4031,60.0,2.0,43.86665535,18.40655317,0,1.0,0,0,1.0,1.0,3.0,17,125000.0
4032,111.0,4.0,43.8564288,18.41221799,1,0,0,0,1.0,1.0,1.0,17,222000.0
4033,78.0,3.0,43.85944589,18.40470781,3,1.0,0,0,1.0,0,1.0,17,175000.0
4034,42.0,2.0,43.85967797,18.40983619,0,0,0,0,1.0,0,1.0,17,100000.0
4035,98.0,4.0,43.85395312,18.40605964,5,1.0,0,0,1.0,0,3.0,17,200000.0
4037,50.0,2.0,43.85789868,18.41047992,0,1.0,0,0,0,1.0,5.0,17,120000.0
4039,79.0,3.0,43.86383201,18.40776553,2,1.0,0,0,0,1.0,4.0,17,185000.0
4040,81.0,3.0,43.8529783,18.40852727,0,1.0,1.0,1.0,0,0,3.0,17,265356.0
4042,66.0,3.0,43.85828549,18.41044774,2,0,0,0,0,0,1.0,17,95900.0
4043,38.0,3.0,43.85688524,18.40682139,5,0,0,0,0,0,5.0,17,160000.0
4044,119.0,4.0,43.86371598,18.40500822,1,0,0,0,0,0,6.0,17,369000.0
4045,139.0,4.0,43.85613869,18.40874185,3,0,0,0,0,0,6.0,17,347500.0
4046,108.0,4.0,43.85884249,18.40404262,3,0,0,0,0,0,3.0,17,180000.0
4047,47.0,2.0,43.85802246,18.40990057,0,0,0,0,0,0,3.0,17,65000.0
4048,66.0,3.0,43.85787934,18.41049065,1,0,0,0,0,0,3.0,17,95500.0
4049,82.0,3.0,43.85964703,18.40837707,1,0,0,0,0,0,5.0,17,135000.0
4051,28.0,0.5,43.85877907,18.41000408,0,0,0,0,0,0,3.0,17,55000.0
4052,74.0,3.0,43.85955654,18.41171701,5,0,0,0,0,0,3.0,17,189000.0
4054,76.0,3.0,43.86879017,18.40472927,4,0,0,0,0,0,3.0,17,160000.0
4061,50.0,2.0,43.85674599,18.40729346,3,0,0,0,1.0,1.0,5.0,17,134000.0
4062,47.0,1.5,43.85880381,18.40953578,0,0,0,0,0,1.0,5.0,17,70000.0
4064,70.0,3.0,43.85732621,18.40854873,4,1.0,1.0,0,0,0,3.0,17,175000.0
4065,31.0,1.0,43.86690287,18.40500822,3,0,0,0,0,0,1.0,17,60000.0
4072,90.0,3.0,43.86523209,18.40852727,3,1.0,0,0,1.0,1.0,4.0,17,225000.0
4077,103.0,4.0,43.85904362,18.4016179,1,1.0,1.0,0,1.0,1.0,4.0,17,280000.0
4078,89.0,4.0,43.84960497,18.4067892,2,1.0,0,1.0,1.0,0,3.0,17,191350.0
4082,70.0,3.0,43.86001417,18.41014624,0,0,0,0,1.0,1.0,3.0,17,168000.0
4083,55.0,2.0,43.83830623,18.34671226,2,1,1,0,0,1.0,4.0,18,93000.0
4094,91.0,3.0,43.83678271,18.34249724,5,1,0,0,0,1.0,5.0,18,90000.0
4095,68.0,3.0,43.83862351,18.34651914,4,1,1,0,0,1.0,4.0,18,130000.0
4096,68.0,3.0,43.83853399,18.34650184,4,1,1,0,0,1.0,4.0,18,126000.0
4097,56.0,2.0,43.83819789,18.3478066,4,1,1,0,1,1.0,4.0,18,110000.0
4098,84.0,4.0,43.83740853,18.34784951,1,1,1,0,0,1.0,4.0,18,142000.0
4099,55.0,2.0,43.83933842,18.3490492,6,1,1,0,1,0,4.0,18,93000.0
4100,56.0,2.0,43.84335163,18.34707704,12,1,1,0,0,1.0,4.0,18,96000.0
4101,84.0,4.0,43.83728471,18.34802117,1,1,1,0,0,1.0,4.0,18,142000.0
4102,56.0,2.0,43.83753235,18.34561791,3,1,1,0,0,1.0,4.0,18,100000.0
4103,79.0,3.0,43.83706029,18.34454503,0,1,0,0,0,1.0,4.0,18,122000.0
4106,78.0,3.0,43.84242306,18.3472487,8,0,1,0,0,0,4.0,18,115000.0
4107,79.0,3.0,43.83827437,18.34707411,0,1,1,0,0,0,4.0,18,111000.0
4108,80.0,3.0,43.83779547,18.344309,3,1,1,0,1,0,4.0,18,150000.0
4111,53.0,2.0,43.82839602,18.34694829,1,1,1,0,1,1.0,4.0,18,86000.0
4113,70.0,3.0,43.83487015,18.34982362,2,1,0,0,1,0,1.0,18,80000.0
4115,80.0,3.0,43.8346225,18.3472487,3,0,1,0,0,1.0,4.0,18,130000.0
4116,38.0,1.0,43.8385572,18.34649112,1,0,1,0,1,1.0,4.0,18,69000.0
4117,72.0,3.0,43.84359834,18.34655913,2,1,0,0,0,0,4.0,18,105000.0
4118,79.0,3.0,43.83718053,18.3445508,6,1,1,0,1,1.0,4.0,18,138000.0
4119,62.0,2.0,43.83301273,18.34707704,1,0,0,0,0,0,4.0,18,111312.0
4122,84.0,4.0,43.83787001,18.34517241,1,1,1,0,1,1.0,4.0,18,138000.0
4123,56.0,2.0,43.83805085,18.34736671,2,1,1,0,1,1.0,2.0,18,100000.0
4125,59.0,2.0,43.84056588,18.34604707,4,1,0,0,0,0,4.0,18,90000.0
4126,69.0,3.0,43.83837201,18.34653791,4,1,1,0,1,1.0,4.0,18,132000.0
4129,72.0,3.0,43.85468911,18.39174749,19,0,0,0,0,0,4.0,19,165000.0
4135,155.0,4.0,43.8539492,18.3903545,13,1.0,1,1.0,0,0,4.0,19,500000.0
4138,71.0,3.0,43.8539492,18.3903545,8,1.0,1,0,1.0,0,4.0,19,90000.0
4139,76.0,3.0,43.85446154,18.38979651,2,1.0,1,0,0,1.0,4.0,19,150000.0
4167,52.0,2.0,43.86047676,18.38613417,1,1.0,0,0,1.0,1.0,3.0,19,110000.0
4168,50.0,2.0,43.8539492,18.3903545,0,0,0,0,0,1.0,5.0,19,100000.0
4169,75.0,3.0,43.85525153,18.3890697,7,1.0,1,0,0,0,4.0,19,162500.0
4170,75.0,3.0,43.85448896,18.38972452,7,1.0,0,0,0,0,4.0,19,168000.0
4171,39.0,1.0,43.85364467,18.38652255,0,0,0,0,0,0,4.0,19,52000.0
4172,65.0,3.0,43.84915401,18.38987161,0,0,0,0,0,0,4.0,19,159000.0
4175,56.0,2.0,43.85533997,18.38924553,0,0,0,0,0,0,4.0,19,112000.0
4176,59.0,2.0,43.85337487,18.38717486,0,0,0,0,0,1.0,4.0,19,95000.0
4177,75.0,3.0,43.85412333,18.3887433,1,1.0,1,0,0,1.0,4.0,19,200000.0
4179,85.0,3.0,43.8539131,18.38996019,7,1.0,1,0,0,1.0,4.0,19,155000.0
4180,41.0,3.0,43.85506794,18.38953918,2,1.0,0,0,0,0,5.0,19,120000.0
4181,56.0,2.0,43.84950992,18.38751127,4,0,0,0,1.0,0,1.0,19,120000.0
4183,46.0,2.0,43.8543687,18.39120199,2,1.0,0,0,1.0,1.0,5.0,19,86000.0
4184,57.0,2.0,43.85419162,18.38895168,15,1.0,1,0,1.0,1.0,4.0,19,102000.0
4185,57.0,3.0,43.85446154,18.38987161,10,1.0,0,0,0,0,5.0,19,121000.0
4186,70.0,3.0,43.8539492,18.3903545,1,1.0,1,0,0,0,4.0,19,127000.0
4187,54.0,2.0,43.85517417,18.39233127,5,1.0,1,0,0,0,3.0,19,101000.0
4189,59.0,2.0,43.85602852,18.39159134,8,0,0,0,0,0,4.0,19,147500.0
4193,40.0,1.0,43.85529631,18.3923367,5,1.0,1,0,0,0,4.0,19,94000.0
4194,100.0,3.0,43.85400542,18.39068476,2,1.0,1,0,0,0,4.0,19,210000.0
4195,70.0,3.0,43.8539492,18.3903545,1,1.0,0,1.0,0,1.0,4.0,19,92500.0
4196,78.0,2.0,43.8539492,18.3903545,3,1.0,0,0,0,0,4.0,19,101400.0
4199,135.0,4.0,43.85493668,18.38651182,4,1.0,1,1.0,1.0,1.0,1.0,19,378000.0
4200,80.0,3.0,43.8539492,18.3903545,2,1.0,1,1.0,1.0,1.0,4.0,19,105000.0
4204,68.0,3.0,43.87932394,18.41365566,4,1,1,1,1.0,1.0,1.0,20,165000.0
4210,99.0,4.0,43.88293137,18.41865655,1,1,0,0,1.0,1.0,4.0,20,200000.0
4211,120.0,3.0,43.88110058,18.40815336,4,1,1,1,0,0,2.0,20,280800.0
4212,57.0,3.0,43.88117992,18.41477146,0,0,0,0,1.0,1.0,3.0,20,103000.0
4213,88.0,4.0,43.88070046,18.40955724,1,1,1,1,1.0,0,3.0,20,211500.0
4214,83.0,3.0,43.88093842,18.41061663,0,1,0,1,1.0,1.0,1.0,20,160000.0
4215,54.0,2.0,43.88119538,18.40741148,2,0,1,1,1.0,1.0,1.0,20,130000.0
4216,129.0,4.0,43.88153564,18.40814104,3,1,1,1,1.0,1.0,1.0,20,450000.0
4217,94.0,4.0,43.880453,18.40934267,1,1,1,1,1.0,0,3.0,20,227000.0
4218,52.0,2.0,43.88076233,18.40947141,0,1,1,1,1.0,0,3.0,20,131500.0
4219,80.0,4.0,43.88054446,18.41084924,0,1,1,1,1.0,0,3.0,20,198800.0
4222,54.0,2.0,43.88240674,18.40657387,1,1,1,1,1.0,1.0,1.0,20,129600.0
4223,57.0,2.0,43.8816903,18.40914955,0,1,1,1,1.0,0,3.0,20,136944.0
4224,39.0,1.0,43.88153564,18.40908517,0,1,1,1,1.0,0,3.0,20,94464.0
4225,84.0,3.0,43.88167558,18.40906566,3,1,1,1,1.0,0,3.0,20,201600.0
4227,33.0,1.0,43.87989621,18.41425647,0,1,1,1,1.0,0,3.0,20,70000.0
4231,40.0,1.0,43.86004796,18.39001384,3,1.0,0,0,0,1.0,3.0,21,60000.0
4263,60.0,2.0,43.86216668,18.38084866,2,1.0,0,1.0,1.0,1.0,3.0,21,93000.0
4264,32.0,1.0,43.86176529,18.38756766,1,0,0,0,1.0,1.0,3.0,21,50000.0
4265,68.0,3.0,43.86300298,18.38467088,0,0,0,0,0,1.0,1.0,21,72000.0
4266,68.0,3.0,43.86674597,18.38467886,0,0,1.0,1.0,1.0,1.0,1.0,21,72000.0
4267,68.0,3.0,43.86285316,18.38104963,0,0,0,1.0,1.0,1.0,3.0,21,70000.0
4268,57.0,3.0,43.86236867,18.38885512,1,1.0,1.0,1.0,0,0,5.0,21,105450.0
4269,72.0,3.0,43.86271677,18.3895525,1,1.0,1.0,1.0,0,0,5.0,21,133200.0
4270,72.0,3.0,43.86326599,18.3892199,1,1.0,1.0,1.0,0,0,5.0,21,134125.0
4271,31.0,1.0,43.86195196,18.38732597,1,0,0,0,1.0,0,1.0,21,54000.0
4272,52.0,2.0,43.86040942,18.38843375,1,1.0,0,0,1.0,1.0,5.0,21,100000.0
4273,67.0,3.0,43.86286288,18.38119199,1,1.0,0,0,1.0,0,1.0,21,95000.0
4274,64.0,3.0,43.8578346,18.38931372,4,1.0,0,0,0,0,4.0,21,110000.0
4275,60.0,2.0,43.86115665,18.38958141,0,0,0,1.0,1.0,1.0,3.0,21,78000.0
4276,56.0,2.0,43.86269142,18.38526166,0,0,0,0,1.0,1.0,3.0,21,65000.0
4278,56.0,2.0,43.8549222,18.38375236,0,0,0,0,0,0,4.0,21,112000.0
4279,39.0,2.0,43.86031011,18.39188864,3,0,1.0,1.0,1.0,0,1.0,21,83500.0
4280,31.0,1.0,43.86198576,18.38767495,1,0,0,0,1.0,1.0,3.0,21,53000.0
4281,64.0,2.0,43.86056861,18.38573934,1,0,0,0,0,0,3.0,21,85000.0
4298,52.0,2.0,43.86010544,18.38712122,1,1.0,0,0,1.0,1.0,3.0,21,110000.0
4300,67.0,3.0,43.86176245,18.38819504,2,1.0,0,1.0,1.0,1.0,3.0,21,95000.0
4301,58.0,3.0,43.86323418,18.38735034,1,1.0,1.0,1.0,0,0,5.0,21,107300.0
4304,69.0,2.0,43.85393631,18.36999383,5,1.0,1.0,1.0,1.0,1.0,1.0,22,155000.0
4305,80.0,0.0,43.85292515,18.37170602,1,1.0,1.0,1.0,0,0,1.0,22,168000.0
4307,56.0,2.0,43.84870611,18.36166825,4,1.0,1.0,0,0,0,2.0,22,126000.0
4309,54.0,2.0,43.85046246,18.36764421,4,1.0,0,0,0,1.0,4.0,22,92000.0
4310,62.0,3.0,43.85356022,18.3710586,4,1.0,1.0,0,1.0,1.0,5.0,22,165000.0
4314,75.0,3.0,43.85066696,18.36703684,1,1.0,1.0,0,0,1.0,4.0,22,140000.0
4321,93.0,0.0,43.85354734,18.37391055,7,1.0,1.0,0,0,1.0,4.0,22,250000.0
4322,70.0,2.0,43.85063053,18.368943100000006,14,1.0,1.0,0,0,1.0,4.0,22,140000.0
4323,87.0,0.0,43.84982414,18.36826649,1,1.0,1.0,0,0,1.0,2.0,22,175000.0
4324,115.0,0.0,43.85388549,18.37287332,7,1.0,1.0,1.0,1.0,0,1.0,22,300000.0
4325,63.0,3.0,43.85385356,18.37771417,1,1.0,1.0,1.0,1.0,0,1.0,22,165000.0
4378,65.0,2.0,43.850047,18.3568144,8,1.0,1.0,0,0,1.0,4.0,22,137500.0
4379,115.0,0.0,43.85384261,18.36995889,7,1.0,1.0,1.0,1.0,1.0,3.0,22,300000.0
4381,62.0,3.0,43.85390451,18.37068846,4,1.0,1.0,0,1.0,0,3.0,22,165000.0
4382,87.0,3.0,43.85384257,18.37505492,15,0,1.0,1.0,1.0,0,3.0,22,206000.0
4384,64.0,2.0,43.85344726,18.36879496,1,1.0,1.0,1.0,1.0,0,1.0,22,170000.0
4385,53.0,2.0,43.85051123,18.36818697,2,0,0,1.0,1.0,1.0,4.0,22,95000.0
4386,49.0,3.0,43.85234942,18.37458302,7,0,1.0,0,0,1.0,1.0,22,89000.0
4387,89.0,3.0,43.84944449,18.3659425,10,1.0,1.0,1.0,0,0,4.0,22,222500.0
4389,35.0,1.0,43.8523851,18.37566938,1,0,1.0,0,0,0,4.0,22,78500.0
4391,70.0,3.0,43.8517246,18.3699238,7,1.0,1.0,0,0,1.0,4.0,22,145000.0
4392,60.0,2.0,43.85148816,18.36656036,4,1.0,1.0,0,0,1.0,4.0,22,113300.0
4393,77.0,3.0,43.8517246,18.3699238,0,1.0,0,0,0,1.0,4.0,22,145000.0
4394,29.0,0.5,43.85185512,18.36827722,1,0,0,0,0,1.0,5.0,22,64000.0
4396,108.0,3.0,43.85493767,18.36476232,1,1.0,1.0,0,1.0,0,1.0,22,210600.0
4397,47.0,2.0,43.85274587,18.37130782,0,1.0,1.0,1.0,1.0,0,3.0,22,114000.0
4398,105.0,0.0,43.85168159,18.36704315,1,1.0,0,0,0,0,4.0,22,184000.0
4399,65.0,2.0,43.85218242,18.36728574,8,0,1.0,0,0,0,4.0,22,147000.0
4400,38.0,1.0,43.85071778,18.37038007,0,0,0,0,0,0,4.0,22,66000.0
4402,49.0,1.5,43.85174007,18.3665764,7,1.0,1.0,1.0,1.0,1.0,3.0,22,90000.0
4403,80.0,3.0,43.8495915,18.36395386,2,1.0,1.0,0,0,1.0,2.0,22,155000.0
4404,56.0,3.0,43.85127485,18.37483253,3,1.0,0,0,1.0,1.0,1.0,22,114000.0
4405,89.0,3.0,43.85149062,18.37597777,0,0,0,0,0,1.0,1.0,22,160000.0
4406,91.0,0.0,43.85176227,18.36693611,1,1.0,0,0,1.0,0,1.0,22,165000.0
4407,55.0,2.0,43.84994407,18.36720433,4,1.0,0,0,0,0,4.0,22,91800.0
4409,47.0,1.5,43.85388989,18.3770534,0,1.0,0,0,0,0,4.0,22,95000.0
4411,34.0,1.0,43.85090497,18.37041535,0,0,0,0,1.0,0,4.0,22,62000.0
4412,65.0,2.0,43.85113892,18.3714142,3,1.0,0,0,1.0,1.0,3.0,22,130000.0
4413,56.0,2.0,43.850047,18.3568144,3,1.0,0,0,1.0,0,1.0,22,132000.0
4414,107.0,0.0,43.849292,18.3579675,5,1.0,1.0,0,0,1.0,4.0,22,200000.0
4415,87.0,3.0,43.85307989,18.37003233,15,0,0,0,1.0,0,1.0,22,215000.0
4416,54.0,2.0,43.85096537,18.37050881,1,1.0,0,0,0,1.0,4.0,22,105000.0
4417,93.0,3.0,43.85398608,18.37622765,8,1.0,0,0,1.0,0,4.0,22,205000.0
4418,53.0,2.0,43.850047,18.3568144,4,1.0,1.0,0,0,0,4.0,22,98000.0
4419,64.0,3.0,43.85150255,18.37558772,3,1.0,0,0,1.0,1.0,1.0,22,127000.0
4421,38.0,1.0,43.85044933,18.36014034,2,0,0,0,0,1.0,5.0,22,63000.0
4422,90.0,0.0,43.85187548,18.36821795,0,1.0,0,0,1.0,0,1.0,22,155000.0
4423,80.0,3.0,43.85151383,18.37561299,1,1.0,0,0,1.0,0,1.0,22,63000.0
4424,42.0,1.0,43.8495915,18.3539975,0,0,0,0,1.0,0,1.0,22,65000.0
4425,55.0,3.0,43.85289519,18.36793806,0,0,0,0,0,0,4.0,22,105000.0
4426,54.0,2.0,43.85062407,18.36763074,4,1.0,0,0,0,0,4.0,22,95000.0
4428,68.0,3.0,43.85300705,18.37236215,4,1.0,0,0,1.0,1.0,4.0,22,119000.0
4429,54.0,3.0,43.85099631,18.36922135,5,0,0,0,0,0,4.0,22,110000.0
4430,54.0,2.0,43.85046246,18.37000456,3,1.0,0,0,0,1.0,4.0,22,110000.0
4431,54.0,2.0,43.85076521,18.36803553,1,1.0,0,0,0,1.0,4.0,22,140000.0
4432,73.0,3.0,43.85102726,18.3687922,16,0,1.0,0,0,1.0,4.0,22,124000.0
4433,26.0,0.5,43.85003691,18.35746255,13,1.0,1.0,0,0,0,2.0,22,46358.0
4434,54.0,2.0,43.85113558,18.36681809,4,0,0,0,1.0,0,4.0,22,91800.0
4435,33.0,1.5,43.850047,18.3568144,5,0,0,0,0,0,4.0,22,75000.0
4436,31.0,1.5,43.84855136,18.36162534,17,0,0,0,0,0,4.0,22,65000.0
4440,68.0,3.0,43.85288412,18.37138858,2,0,0,0,0,0,1.0,22,145000.0
4441,55.0,2.0,43.85071778,18.37205377,5,0,0,0,0,0,4.0,22,95000.0
4448,110.0,3.0,43.85381253,18.37557282,1,1.0,1.0,1.0,1.0,1.0,1.0,22,220000.0
4449,68.0,3.0,43.85149148,18.37201085,7,1.0,1.0,0,1.0,1.0,4.0,22,165000.0
4450,53.0,2.0,43.8517246,18.3699238,4,1.0,1.0,0,0,0,4.0,22,108000.0
4452,49.0,2.0,43.8509645,18.37452938,0,0,1.0,0,0,1.0,4.0,22,100000.0
4453,105.0,0.0,43.85063127,18.36501505,1,1.0,0,0,1.0,0,3.0,22,193000.0
4454,37.0,1.5,43.85231933,18.37574449,6,1.0,1.0,0,0,0,4.0,22,78000.0
4455,108.0,0.0,43.85141712,18.37315609,3,1.0,1.0,0,1.0,1.0,1.0,22,167400.0
4456,54.0,2.0,43.85139965,18.3763611,5,0,1.0,0,0,1.0,4.0,22,113800.0
4457,54.0,2.0,43.85165396,18.37707486,5,1.0,1.0,0,0,1.0,4.0,22,93000.0
4458,64.0,2.0,43.85173820000001,18.36764147,8,1.0,1.0,0,1.0,1.0,5.0,22,120000.0
4459,96.0,0.0,43.85186001,18.3676064,3,1.0,0,0,1.0,1.0,4.0,22,182000.0
4465,88.0,3.0,43.84942901,18.36611416,10,1.0,1.0,1.0,0,1.0,4.0,22,217000.0
4466,59.0,2.0,43.84916261,18.36343851,6,1.0,1.0,1.0,0,0,2.0,22,127452.0
4475,111.0,0.0,43.84936613,18.36290838,12,1.0,1.0,1.0,0,0,2.0,22,279200.0
4477,95.0,3.0,43.84956729,18.36256506,12,1.0,1.0,1.0,0,0,2.0,22,238175.0
4478,99.0,0.0,43.85005153,18.36307098,12,1.0,1.0,1.0,0,0,2.0,22,247500.0
4479,117.0,0.0,43.84912306,18.36287786,11,1.0,1.0,1.0,0,0,2.0,22,292500.0
4481,113.0,0.0,43.84940481,18.36292984,12,1.0,1.0,1.0,0,0,2.0,22,283150.0
4483,55.0,3.0,43.85068683,18.36368527,12,1.0,1.0,0,0,0,2.0,22,96250.0
4488,23.0,0.5,43.85056304,18.35729089,1,0,0,1.0,1.0,0,2.0,22,50000.0
4490,84.0,3.0,43.84736988,18.36687805,12,1.0,1.0,0,0,0,2.0,31,198000.0
4491,52.0,2.0,43.84822553,18.36873581,4,0,0,0,0,0,4.0,31,99000.0
4500,54.0,2.0,43.84808712,18.37014403,3,0,0,0,1.0,1.0,4.0,31,103000.0
4501,71.0,3.0,43.84797879,18.36519804,12,1.0,1.0,0,0,1.0,4.0,31,105000.0
4533,54.0,2.0,43.8453162,18.37055971,4,1.0,0,0,0,0,4.0,31,79500.0
4535,89.0,4.0,43.84694197,18.36338487,19,1.0,1.0,0,0,1.0,4.0,31,135000.0
4537,34.0,1.5,43.84734432,18.37194648,5,0,0,0,0,0,4.0,31,66000.0
